,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,personal_income,agreement_rk,target,loan_num_total,loan_num_closed
9120,43.0,1.0,2.0,1.0,не работает,пенсионер,7500.0,62384690.0,0.0,1,0.0
9121,43.0,1.0,2.0,1.0,не работает,пенсионер,8000.0,64471481.0,0.0,1,0.0
9122,43.0,1.0,2.0,1.0,не работает,пенсионер,8000.0,67175778.0,0.0,2,1.0
9123,43.0,1.0,2.0,1.0,не работает,пенсионер,9000.0,64892486.0,0.0,1,0.0
9124,43.0,1.0,2.0,1.0,не работает,пенсионер,9300.0,62093077.0,0.0,1,0.0
9125,43.0,1.0,2.0,1.0,не работает,пенсионер,10000.0,65381737.0,0.0,2,2.0
9126,43.0,1.0,2.0,1.0,не работает,пенсионер,10000.0,67175884.0,0.0,1,1.0
9127,43.0,1.0,2.0,1.0,не работает,пенсионер,11000.0,63003885.0,0.0,1,0.0
9128,43.0,1.0,2.0,1.0,не работает,пенсионер,11000.0,65411490.0,0.0,2,1.0
9129,43.0,1.0,2.0,1.0,не работает,пенсионер,12000.0,60094218.0,0.0,1,0.0
9130,43.0,1.0,2.0,1.0,не работает,пенсионер,12000.0,66409624.0,0.0,6,6.0
9131,43.0,1.0,2.0,1.0,не работает,пенсионер,13000.0,64447814.0,0.0,1,0.0
9132,43.0,1.0,2.0,1.0,не работает,пенсионер,13000.0,74845519.0,0.0,3,3.0
9133,43.0,1.0,2.0,1.0,не работает,пенсионер,14000.0,61932772.0,0.0,2,1.0
9134,43.0,1.0,2.0,1.0,не работает,пенсионер,15000.0,60388263.0,0.0,1,0.0
9135,43.0,1.0,2.0,1.0,не работает,пенсионер,16000.0,64338352.0,0.0,1,0.0
9136,43.0,1.0,2.0,1.0,не работает,пенсионер,16000.0,74828838.0,0.0,2,1.0
9137,43.0,1.0,2.0,1.0,не работает,пенсионер,17000.0,63984671.0,0.0,1,0.0
9138,43.0,1.0,2.0,1.0,не работает,пенсионер,20000.0,66748517.0,0.0,2,2.0
9139,43.0,1.0,2.0,1.0,не работает,пенсионер,20000.0,66754599.0,0.0,1,1.0
9140,43.0,1.0,2.0,1.0,не работает,пенсионер,30000.0,62034368.0,0.0,1,0.0
9141,43.0,1.0,2.0,2.0,не работает,пенсионер,3500.0,72277314.0,0.0,2,1.0
9142,43.0,1.0,2.0,2.0,не работает,пенсионер,4360.0,74942542.0,0.0,2,2.0
9143,43.0,1.0,2.0,2.0,не работает,пенсионер,5000.0,66710717.0,0.0,3,2.0
9144,43.0,1.0,2.0,2.0,не работает,пенсионер,6000.0,74958242.0,0.0,1,1.0
9145,43.0,1.0,2.0,2.0,не работает,пенсионер,7000.0,74464215.0,0.0,2,1.0
9146,43.0,1.0,2.0,2.0,не работает,пенсионер,7600.0,74032221.0,0.0,1,0.0
9147,43.0,1.0,2.0,2.0,не работает,пенсионер,8000.0,61970774.0,0.0,1,0.0
9148,43.0,1.0,2.0,2.0,не работает,пенсионер,8000.0,65380411.0,0.0,2,1.0
9149,43.0,1.0,2.0,2.0,не работает,пенсионер,8000.0,66318239.0,0.0,3,3.0
9150,43.0,1.0,2.0,2.0,не работает,пенсионер,9000.0,61109946.0,0.0,1,1.0
9151,43.0,1.0,2.0,2.0,не работает,пенсионер,9000.0,64466211.0,1.0,1,0.0
9152,43.0,1.0,2.0,2.0,не работает,пенсионер,9700.0,65382822.0,0.0,1,1.0
9153,43.0,1.0,2.0,2.0,не работает,пенсионер,10000.0,61367950.0,0.0,1,0.0
9154,43.0,1.0,2.0,2.0,не работает,пенсионер,10000.0,66412390.0,0.0,2,2.0
9155,43.0,1.0,2.0,2.0,не работает,пенсионер,10000.0,67217992.0,0.0,2,2.0
9156,43.0,1.0,2.0,2.0,не работает,пенсионер,10000.0,67548212.0,0.0,1,0.0
9157,43.0,1.0,2.0,2.0,не работает,пенсионер,10000.0,73843992.0,0.0,1,0.0
9158,43.0,1.0,2.0,2.0,не работает,пенсионер,10300.0,74535813.0,0.0,2,1.0
9159,43.0,1.0,2.0,2.0,не работает,пенсионер,11500.0,60524413.0,0.0,2,2.0
9160,43.0,1.0,2.0,2.0,не работает,пенсионер,12000.0,61257075.0,0.0,1,0.0
9161,43.0,1.0,2.0,2.0,не работает,пенсионер,12000.0,61420004.0,0.0,1,1.0
9162,43.0,1.0,2.0,2.0,не работает,пенсионер,13000.0,62991727.0,0.0,1,0.0
9163,43.0,1.0,2.0,2.0,не работает,пенсионер,15000.0,63101211.0,0.0,1,0.0
9164,43.0,1.0,2.0,2.0,не работает,пенсионер,15000.0,72297127.0,0.0,1,0.0
9165,43.0,1.0,2.0,2.0,не работает,пенсионер,15000.0,74469928.0,0.0,2,2.0
9166,43.0,1.0,2.0,2.0,не работает,пенсионер,23000.0,75074407.0,0.0,1,0.0
9167,43.0,1.0,2.0,2.0,не работает,пенсионер,25000.0,61920744.0,0.0,2,2.0
9168,43.0,1.0,2.0,2.0,не работает,пенсионер,30000.0,59915193.0,0.0,1,1.0
9169,43.0,1.0,2.0,2.0,не работает,пенсионер,35000.0,74841541.0,0.0,1,0.0
9170,43.0,1.0,3.0,0.0,не работает,пенсионер,7000.0,64427189.0,0.0,1,0.0
9171,43.0,1.0,3.0,0.0,не работает,пенсионер,10000.0,65200569.0,0.0,1,0.0
9172,43.0,1.0,3.0,0.0,не работает,пенсионер,12000.0,67336127.0,0.0,1,0.0
9173,43.0,1.0,3.0,0.0,не работает,пенсионер,15000.0,62937503.0,0.0,1,0.0
9174,43.0,1.0,3.0,0.0,не работает,пенсионер,25000.0,61102145.0,0.0,1,0.0
9175,43.0,1.0,3.0,1.0,не работает,пенсионер,5000.0,74037299.0,0.0,1,1.0
9176,43.0,1.0,3.0,1.0,не работает,пенсионер,5500.0,61924774.0,0.0,1,1.0
9177,43.0,1.0,3.0,1.0,не работает,пенсионер,6000.0,73828421.0,0.0,1,0.0
9178,43.0,1.0,3.0,1.0,не работает,пенсионер,8000.0,67411502.0,0.0,1,0.0
9179,43.0,1.0,3.0,1.0,не работает,пенсионер,9000.0,61416689.0,0.0,2,1.0
9180,43.0,1.0,3.0,1.0,не работает,пенсионер,10000.0,66522255.0,0.0,2,2.0
9181,43.0,1.0,3.0,2.0,не работает,пенсионер,4300.0,75025138.0,0.0,4,4.0
9182,43.0,1.0,3.0,2.0,не работает,пенсионер,5300.0,74658179.0,0.0,2,1.0
9183,43.0,1.0,3.0,2.0,не работает,пенсионер,5500.0,65219965.0,0.0,2,0.0
9184,43.0,1.0,3.0,2.0,не работает,пенсионер,8000.0,73844552.0,1.0,1,0.0
9185,43.0,1.0,3.0,3.0,не работает,пенсионер,8000.0,64444908.0,0.0,1,1.0
9186,43.0,1.0,3.0,3.0,не работает,пенсионер,20000.0,60384553.0,1.0,1,0.0
9187,43.0,1.0,4.0,3.0,не работает,пенсионер,15000.0,67216996.0,0.0,1,0.0
9188,43.0,1.0,6.0,3.0,не работает,пенсионер,12000.0,67335240.0,0.0,1,0.0
9189,44.0,0.0,0.0,0.0,не работает,пенсионер,6000.0,61383273.0,0.0,1,0.0
9190,44.0,0.0,0.0,0.0,не работает,пенсионер,6000.0,62785275.0,0.0,1,0.0
9191,44.0,0.0,0.0,0.0,не работает,пенсионер,6500.0,61146836.0,0.0,1,0.0
9192,44.0,0.0,0.0,0.0,не работает,пенсионер,7000.0,61958239.0,0.0,1,1.0
9193,44.0,0.0,0.0,0.0,не работает,пенсионер,7500.0,66330369.0,0.0,2,2.0
9194,44.0,0.0,0.0,0.0,не работает,пенсионер,9000.0,60116349.0,0.0,1,0.0
9195,44.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,61102905.0,0.0,1,1.0
9196,44.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,64282409.0,0.0,1,1.0
9197,44.0,0.0,0.0,0.0,не работает,пенсионер,10000.0,64895161.0,0.0,1,0.0
9198,44.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,62234335.0,0.0,2,1.0
9199,44.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,63091662.0,0.0,1,0.0
9200,44.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,65229885.0,0.0,1,0.0
9201,44.0,0.0,0.0,0.0,не работает,пенсионер,15000.0,67231799.0,0.0,1,0.0
9202,44.0,0.0,0.0,0.0,не работает,пенсионер,20000.0,59938618.0,0.0,1,1.0
9203,44.0,0.0,0.0,0.0,не работает,пенсионер,22000.0,65007484.0,0.0,2,0.0
9204,44.0,0.0,0.0,0.0,не работает,пенсионер,23000.0,66926157.0,0.0,1,0.0
9205,44.0,0.0,0.0,0.0,не работает,пенсионер,25000.0,61833118.0,0.0,1,0.0
9206,44.0,0.0,0.0,0.0,не работает,пенсионер,26000.0,61845856.0,0.0,1,0.0
9207,44.0,0.0,0.0,0.0,не работает,пенсионер,30000.0,63101145.0,0.0,1,0.0
9208,44.0,0.0,0.0,0.0,не работает,пенсионер,35000.0,64426522.0,0.0,1,0.0
9209,44.0,0.0,0.0,0.0,не работает,пенсионер,35000.0,74271289.0,0.0,1,0.0
9210,44.0,0.0,0.0,0.0,не работает,пенсионер,40000.0,66900960.0,0.0,1,0.0
9211,44.0,0.0,0.0,0.0,не работает,пенсионер,50000.0,64370807.0,0.0,1,0.0
9212,44.0,0.0,0.0,0.0,работает,не пенсионер,35000.0,65256008.0,1.0,1,1.0
9213,44.0,0.0,0.0,1.0,не работает,пенсионер,13000.0,74819581.0,0.0,1,0.0
9214,44.0,0.0,0.0,1.0,не работает,пенсионер,20000.0,74546455.0,0.0,2,2.0
9215,44.0,0.0,1.0,0.0,не работает,пенсионер,7000.0,73826454.0,0.0,1,0.0
9216,44.0,0.0,1.0,0.0,не работает,пенсионер,8500.0,61104055.0,0.0,1,0.0
9217,44.0,0.0,1.0,0.0,не работает,пенсионер,9500.0,66977043.0,0.0,2,1.0
9218,44.0,0.0,1.0,0.0,не работает,пенсионер,11000.0,60443823.0,0.0,1,0.0
9219,44.0,0.0,1.0,0.0,не работает,пенсионер,11000.0,61527586.0,0.0,1,1.0
9220,44.0,0.0,1.0,0.0,не работает,пенсионер,13000.0,67229267.0,0.0,8,6.0
9221,44.0,0.0,1.0,0.0,не работает,пенсионер,15000.0,59925110.0,0.0,1,1.0
9222,44.0,0.0,1.0,0.0,не работает,пенсионер,16500.0,65257837.0,0.0,1,1.0
9223,44.0,0.0,1.0,0.0,не работает,пенсионер,25000.0,63891443.0,0.0,1,0.0
9224,44.0,0.0,1.0,0.0,не работает,пенсионер,30000.0,72263415.0,0.0,1,0.0
9225,44.0,0.0,1.0,1.0,не работает,пенсионер,7000.0,75030680.0,0.0,2,2.0
9226,44.0,0.0,1.0,1.0,не работает,пенсионер,8000.0,64850605.0,0.0,1,0.0
9227,44.0,0.0,1.0,1.0,не работает,пенсионер,9000.0,61462160.0,0.0,1,0.0
9228,44.0,0.0,1.0,1.0,не работает,пенсионер,9500.0,64454610.0,0.0,1,0.0
9229,44.0,0.0,1.0,1.0,не работает,пенсионер,10000.0,66598974.0,0.0,2,2.0
9230,44.0,0.0,1.0,1.0,не работает,пенсионер,10000.0,67029022.0,0.0,2,2.0
9231,44.0,0.0,1.0,1.0,не работает,пенсионер,11000.0,61357004.0,0.0,1,0.0
9232,44.0,0.0,1.0,1.0,не работает,пенсионер,12000.0,61243750.0,0.0,1,0.0
9233,44.0,0.0,1.0,1.0,не работает,пенсионер,12000.0,74658186.0,0.0,1,1.0
9234,44.0,0.0,1.0,1.0,не работает,пенсионер,15000.0,67085025.0,0.0,4,4.0
9235,44.0,0.0,1.0,1.0,не работает,пенсионер,15000.0,67144946.0,0.0,1,1.0
9236,44.0,0.0,1.0,1.0,не работает,пенсионер,15000.0,67444318.0,1.0,1,0.0
9237,44.0,0.0,1.0,1.0,не работает,пенсионер,17000.0,60461452.0,0.0,1,0.0
9238,44.0,0.0,1.0,1.0,не работает,пенсионер,17000.0,61123820.0,0.0,1,1.0
9239,44.0,0.0,1.0,1.0,не работает,пенсионер,17000.0,67542005.0,0.0,2,1.0
9240,44.0,0.0,1.0,1.0,не работает,пенсионер,17000.0,75073808.0,0.0,1,0.0
9241,44.0,0.0,1.0,1.0,не работает,пенсионер,25000.0,64998327.0,0.0,1,1.0
9242,44.0,0.0,1.0,1.0,не работает,пенсионер,25000.0,67277076.0,0.0,1,0.0
9243,44.0,0.0,1.0,1.0,не работает,пенсионер,30000.0,63912111.0,0.0,1,0.0
9244,44.0,0.0,1.0,1.0,не работает,пенсионер,30000.0,72289930.0,0.0,1,0.0
9245,44.0,0.0,1.0,2.0,не работает,пенсионер,6000.0,61433955.0,0.0,2,2.0
9246,44.0,0.0,2.0,0.0,не работает,пенсионер,3900.0,62768926.0,0.0,1,0.0
9247,44.0,0.0,2.0,0.0,не работает,пенсионер,4000.0,62165961.0,0.0,1,0.0
9248,44.0,0.0,2.0,0.0,не работает,пенсионер,5000.0,74188342.0,0.0,1,1.0
9249,44.0,0.0,2.0,0.0,не работает,пенсионер,10000.0,59934534.0,0.0,1,1.0
9250,44.0,0.0,2.0,0.0,не работает,пенсионер,10000.0,62986537.0,0.0,1,0.0
9251,44.0,0.0,2.0,0.0,не работает,пенсионер,13000.0,74652527.0,0.0,1,1.0
9252,44.0,0.0,2.0,0.0,не работает,пенсионер,15000.0,63892792.0,1.0,1,0.0
9253,44.0,0.0,2.0,0.0,не работает,пенсионер,30000.0,63323130.0,0.0,1,1.0
9254,44.0,0.0,2.0,0.0,работает,не пенсионер,4000.0,62445401.0,0.0,1,0.0
9255,44.0,0.0,2.0,1.0,не работает,пенсионер,7000.0,62170275.0,1.0,1,0.0
9256,44.0,0.0,2.0,1.0,не работает,пенсионер,10000.0,61147083.0,0.0,1,0.0
9257,44.0,0.0,2.0,1.0,не работает,пенсионер,12000.0,61527538.0,0.0,1,1.0
9258,44.0,0.0,2.0,1.0,не работает,пенсионер,12000.0,62142259.0,0.0,1,0.0
9259,44.0,0.0,2.0,1.0,не работает,пенсионер,15000.0,60060628.0,0.0,1,0.0
9260,44.0,0.0,2.0,1.0,не работает,пенсионер,15000.0,60398623.0,0.0,1,0.0
9261,44.0,0.0,2.0,1.0,не работает,пенсионер,15000.0,64834307.0,0.0,1,1.0
9262,44.0,0.0,2.0,1.0,не работает,пенсионер,18000.0,74517106.0,0.0,1,1.0
9263,44.0,0.0,2.0,1.0,не работает,пенсионер,20000.0,64828804.0,0.0,1,0.0
9264,44.0,0.0,2.0,1.0,не работает,пенсионер,25000.0,64356620.0,0.0,1,0.0
9265,44.0,0.0,2.0,2.0,не работает,пенсионер,8000.0,61860546.0,0.0,1,0.0
9266,44.0,0.0,2.0,2.0,не работает,пенсионер,8500.0,64832999.0,0.0,1,0.0
9267,44.0,0.0,2.0,2.0,не работает,пенсионер,10000.0,62380087.0,0.0,1,0.0
9268,44.0,0.0,2.0,2.0,не работает,пенсионер,10000.0,62588142.0,0.0,1,1.0
9269,44.0,0.0,2.0,2.0,не работает,пенсионер,10000.0,66917277.0,1.0,2,2.0
9270,44.0,0.0,2.0,2.0,не работает,пенсионер,10000.0,67210156.0,0.0,4,4.0
9271,44.0,0.0,2.0,2.0,не работает,пенсионер,11000.0,63902859.0,0.0,1,0.0
9272,44.0,0.0,2.0,2.0,не работает,пенсионер,12000.0,60103087.0,0.0,1,0.0
9273,44.0,0.0,2.0,2.0,не работает,пенсионер,13000.0,64439386.0,0.0,1,0.0
9274,44.0,0.0,2.0,2.0,не работает,пенсионер,14000.0,64335882.0,0.0,1,1.0
9275,44.0,0.0,2.0,2.0,не работает,пенсионер,15000.0,62502792.0,0.0,1,1.0
9276,44.0,0.0,2.0,2.0,не работает,пенсионер,15000.0,66662143.0,0.0,3,3.0
9277,44.0,0.0,2.0,2.0,не работает,пенсионер,17000.0,66433984.0,0.0,6,6.0
9278,44.0,0.0,2.0,2.0,не работает,пенсионер,17000.0,66919329.0,0.0,4,4.0
9279,44.0,0.0,2.0,2.0,не работает,пенсионер,20000.0,59920262.0,0.0,1,1.0
9280,44.0,0.0,2.0,2.0,не работает,пенсионер,20000.0,74649799.0,0.0,1,1.0
9281,44.0,0.0,2.0,2.0,не работает,пенсионер,25000.0,63992916.0,0.0,1,0.0
9282,44.0,0.0,2.0,2.0,работает,не пенсионер,6500.0,74010786.0,0.0,3,2.0
9283,44.0,0.0,3.0,0.0,не работает,пенсионер,25000.0,59969048.0,0.0,1,0.0
9284,44.0,0.0,3.0,1.0,не работает,пенсионер,10000.0,65388488.0,0.0,1,1.0
9285,44.0,0.0,3.0,1.0,не работает,пенсионер,12500.0,72299026.0,1.0,1,0.0
9286,44.0,0.0,3.0,1.0,не работает,пенсионер,15000.0,66857711.0,0.0,2,2.0
9287,44.0,0.0,3.0,3.0,не работает,пенсионер,10000.0,72301640.0,0.0,1,0.0
9288,44.0,0.0,3.0,3.0,не работает,пенсионер,11000.0,59918243.0,0.0,1,1.0
9289,44.0,0.0,3.0,3.0,не работает,пенсионер,15000.0,63089373.0,0.0,1,0.0
9290,44.0,0.0,4.0,4.0,не работает,пенсионер,15000.0,62999132.0,0.0,1,0.0
9291,44.0,0.0,5.0,2.0,не работает,пенсионер,9000.0,62985608.0,0.0,1,0.0
9292,44.0,1.0,0.0,0.0,не работает,не пенсионер,15000.0,65247722.0,0.0,2,2.0
9293,44.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,61122472.0,1.0,1,1.0
9294,44.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,61238221.0,0.0,1,0.0
9295,44.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,61846756.0,0.0,1,1.0
9296,44.0,1.0,0.0,0.0,не работает,пенсионер,5000.0,62776220.0,0.0,1,0.0
9297,44.0,1.0,0.0,0.0,не работает,пенсионер,5800.0,66327234.0,0.0,3,3.0
9298,44.0,1.0,0.0,0.0,не работает,пенсионер,6000.0,62258492.0,0.0,2,1.0
9299,44.0,1.0,0.0,0.0,не работает,пенсионер,6500.0,74952216.0,0.0,2,2.0
9300,44.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,61960556.0,0.0,1,0.0
9301,44.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,74037507.0,0.0,1,0.0
9302,44.0,1.0,0.0,0.0,не работает,пенсионер,7000.0,74037707.0,0.0,1,1.0
9303,44.0,1.0,0.0,0.0,не работает,пенсионер,7500.0,65207220.0,1.0,1,0.0
9304,44.0,1.0,0.0,0.0,не работает,пенсионер,7900.0,61365885.0,1.0,1,0.0
9305,44.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,60097303.0,0.0,1,0.0
9306,44.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,61367673.0,0.0,1,0.0
9307,44.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,62034300.0,0.0,1,0.0
9308,44.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,64439436.0,0.0,1,0.0
9309,44.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,64557741.0,0.0,2,1.0
9310,44.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,75020193.0,0.0,4,4.0
9311,44.0,1.0,0.0,0.0,не работает,пенсионер,8000.0,75270132.0,0.0,4,4.0
9312,44.0,1.0,0.0,0.0,не работает,пенсионер,9000.0,67215132.0,0.0,1,0.0
9313,44.0,1.0,0.0,0.0,не работает,пенсионер,9000.0,67227368.0,0.0,1,0.0
9314,44.0,1.0,0.0,0.0,не работает,пенсионер,9000.0,67426809.0,0.0,2,1.0
9315,44.0,1.0,0.0,0.0,не работает,пенсионер,9500.0,60447973.0,0.0,1,0.0
9316,44.0,1.0,0.0,0.0,не работает,пенсионер,9500.0,73849823.0,0.0,2,0.0
9317,44.0,1.0,0.0,0.0,не работает,пенсионер,10000.0,59939964.0,0.0,1,1.0
9318,44.0,1.0,0.0,0.0,не работает,пенсионер,10000.0,60098048.0,1.0,1,0.0
9319,44.0,1.0,0.0,0.0,не работает,пенсионер,10000.0,60378541.0,0.0,1,0.0
9320,44.0,1.0,0.0,0.0,не работает,пенсионер,10000.0,62503435.0,0.0,1,1.0
9321,44.0,1.0,0.0,0.0,не работает,пенсионер,10000.0,63003578.0,0.0,1,0.0
9322,44.0,1.0,0.0,0.0,не работает,пенсионер,10000.0,64822980.0,0.0,1,0.0
9323,44.0,1.0,0.0,0.0,не работает,пенсионер,11000.0,60388226.0,1.0,1,0.0
9324,44.0,1.0,0.0,0.0,не работает,пенсионер,11000.0,61367177.0,0.0,1,1.0
9325,44.0,1.0,0.0,0.0,не работает,пенсионер,11000.0,62990756.0,0.0,1,0.0
9326,44.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,62142959.0,0.0,1,0.0
9327,44.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,64844335.0,0.0,1,0.0
9328,44.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,66583689.0,0.0,2,2.0
9329,44.0,1.0,0.0,0.0,не работает,пенсионер,12000.0,74962773.0,0.0,2,2.0
9330,44.0,1.0,0.0,0.0,не работает,пенсионер,13000.0,59915340.0,0.0,1,1.0
9331,44.0,1.0,0.0,0.0,не работает,пенсионер,13000.0,62082912.0,1.0,1,0.0
9332,44.0,1.0,0.0,0.0,не работает,пенсионер,13000.0,62435174.0,0.0,1,0.0
9333,44.0,1.0,0.0,0.0,не работает,пенсионер,13000.0,74819278.0,0.0,1,0.0
9334,44.0,1.0,0.0,0.0,не работает,пенсионер,14000.0,60389806.0,0.0,1,0.0
9335,44.0,1.0,0.0,0.0,не работает,пенсионер,14000.0,62601668.0,0.0,1,0.0
9336,44.0,1.0,0.0,0.0,не работает,пенсионер,14000.0,63982208.0,0.0,2,1.0
9337,44.0,1.0,0.0,0.0,не работает,пенсионер,14000.0,66776316.0,0.0,2,2.0
9338,44.0,1.0,0.0,0.0,не работает,пенсионер,14000.0,67223726.0,0.0,1,0.0
9339,44.0,1.0,0.0,0.0,не работает,пенсионер,15000.0,61150368.0,0.0,1,0.0
9340,44.0,1.0,0.0,0.0,не работает,пенсионер,15000.0,61359633.0,0.0,1,0.0
9341,44.0,1.0,0.0,0.0,не работает,пенсионер,15000.0,61916798.0,0.0,2,1.0
9342,44.0,1.0,0.0,0.0,не работает,пенсионер,15000.0,66772729.0,0.0,5,4.0
9343,44.0,1.0,0.0,0.0,не работает,пенсионер,15000.0,75077024.0,0.0,1,0.0
9344,44.0,1.0,0.0,0.0,не работает,пенсионер,19000.0,67083081.0,0.0,10,10.0
9345,44.0,1.0,0.0,0.0,не работает,пенсионер,20000.0,61417317.0,0.0,1,0.0
9346,44.0,1.0,0.0,0.0,не работает,пенсионер,20000.0,73824148.0,0.0,1,0.0
9347,44.0,1.0,0.0,0.0,не работает,пенсионер,25000.0,64002755.0,0.0,1,0.0
9348,44.0,1.0,0.0,0.0,не работает,пенсионер,26000.0,75074801.0,0.0,1,0.0
9349,44.0,1.0,0.0,0.0,не работает,пенсионер,40000.0,61354296.0,1.0,1,0.0
9350,44.0,1.0,0.0,0.0,не работает,пенсионер,53000.0,66904429.0,0.0,1,0.0
9351,44.0,1.0,0.0,0.0,работает,не пенсионер,7800.0,60391075.0,0.0,1,0.0
9352,44.0,1.0,0.0,0.0,работает,не пенсионер,11000.0,67155246.0,0.0,2,2.0
9353,44.0,1.0,0.0,0.0,работает,не пенсионер,12000.0,61300092.0,0.0,1,0.0
9354,44.0,1.0,1.0,0.0,не работает,пенсионер,4300.0,61128460.0,0.0,1,1.0
9355,44.0,1.0,1.0,0.0,не работает,пенсионер,5000.0,61936051.0,0.0,1,1.0
9356,44.0,1.0,1.0,0.0,не работает,пенсионер,6000.0,66742039.0,1.0,3,3.0
9357,44.0,1.0,1.0,0.0,не работает,пенсионер,8000.0,66532591.0,0.0,2,2.0
9358,44.0,1.0,1.0,0.0,не работает,пенсионер,9000.0,66750054.0,0.0,2,2.0
9359,44.0,1.0,1.0,0.0,не работает,пенсионер,10000.0,60094119.0,0.0,1,0.0
9360,44.0,1.0,1.0,0.0,не работает,пенсионер,10000.0,62255169.0,0.0,2,0.0
9361,44.0,1.0,1.0,0.0,не работает,пенсионер,10000.0,65382969.0,1.0,1,1.0
9362,44.0,1.0,1.0,0.0,не работает,пенсионер,10000.0,67322708.0,1.0,1,0.0
9363,44.0,1.0,1.0,0.0,не работает,пенсионер,10000.0,75031017.0,0.0,1,1.0
9364,44.0,1.0,1.0,0.0,не работает,пенсионер,11000.0,75211368.0,0.0,2,0.0
9365,44.0,1.0,1.0,0.0,не работает,пенсионер,12000.0,62036519.0,0.0,1,0.0
9366,44.0,1.0,1.0,0.0,не работает,пенсионер,12000.0,67446147.0,0.0,1,0.0
9367,44.0,1.0,1.0,0.0,не работает,пенсионер,12500.0,62999342.0,0.0,1,0.0
9368,44.0,1.0,1.0,0.0,не работает,пенсионер,13000.0,64460278.0,0.0,1,0.0
9369,44.0,1.0,1.0,0.0,не работает,пенсионер,13000.0,64602086.0,0.0,1,1.0
9370,44.0,1.0,1.0,0.0,не работает,пенсионер,13000.0,65243306.0,0.0,3,2.0
9371,44.0,1.0,1.0,0.0,не работает,пенсионер,14000.0,67222692.0,0.0,2,1.0
9372,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,61109614.0,0.0,1,1.0
9373,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,61225980.0,0.0,1,0.0
9374,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,61293825.0,0.0,1,1.0
9375,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,61355179.0,0.0,1,0.0
9376,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,61966012.0,0.0,1,1.0
9377,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,61976819.0,0.0,1,0.0
9378,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,62608272.0,0.0,1,0.0
9379,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,67073402.0,1.0,3,3.0
9380,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,67431370.0,0.0,5,4.0
9381,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,74463098.0,0.0,2,2.0
9382,44.0,1.0,1.0,0.0,не работает,пенсионер,15000.0,75285061.0,0.0,1,0.0
9383,44.0,1.0,1.0,0.0,не работает,пенсионер,15500.0,64826663.0,0.0,1,0.0
9384,44.0,1.0,1.0,0.0,не работает,пенсионер,17000.0,60044935.0,0.0,2,0.0
9385,44.0,1.0,1.0,0.0,не работает,пенсионер,19000.0,62259104.0,0.0,2,1.0
9386,44.0,1.0,1.0,0.0,не работает,пенсионер,20000.0,62936596.0,0.0,1,1.0
9387,44.0,1.0,1.0,0.0,не работает,пенсионер,20000.0,63087783.0,0.0,1,0.0
9388,44.0,1.0,1.0,0.0,не работает,пенсионер,23000.0,74483827.0,0.0,3,3.0
9389,44.0,1.0,1.0,0.0,не работает,пенсионер,30000.0,64465249.0,0.0,1,0.0
9390,44.0,1.0,1.0,0.0,работает,не пенсионер,9000.0,64339526.0,0.0,1,0.0
9391,44.0,1.0,1.0,1.0,не работает,пенсионер,4500.0,64003406.0,0.0,1,0.0
9392,44.0,1.0,1.0,1.0,не работает,пенсионер,4500.0,74039945.0,0.0,2,1.0
9393,44.0,1.0,1.0,1.0,не работает,пенсионер,5000.0,64594933.0,0.0,1,1.0
9394,44.0,1.0,1.0,1.0,не работает,пенсионер,5000.0,66531888.0,0.0,2,2.0
9395,44.0,1.0,1.0,1.0,не работает,пенсионер,5000.0,74035080.0,0.0,2,1.0
9396,44.0,1.0,1.0,1.0,не работает,пенсионер,5000.0,74518473.0,0.0,3,2.0
9397,44.0,1.0,1.0,1.0,не работает,пенсионер,6000.0,61958719.0,0.0,1,0.0
